MAE,RMSE,MAPE
125.64409154928916,245.29908020934587,12.409476898117807
128.72507915935094,253.46696820763177,13.717425010022078
124.6887141450102,234.6966343967587,12.34173469598476
128.81427533297276,243.92403776035044,12.721769239998611
128.33579051394113,244.0751067773061,12.86789971245038
125.2404163296904,241.6529646688806,12.490898337300933
126.68555865998515,237.1755237328891,12.580774681297733
125.89646846681113,228.6749392395198,13.71964612359719
125.27166037326462,232.09328499999472,12.534098884910714
127.39053109529281,242.26124693519293,13.869761779591382
124.85956717648601,234.68765815165523,12.44759388539159
126.60305228950641,242.56953751573616,12.546717991584192
124.89633792817526,232.3209016704503,12.340950962032805
130.58745902787345,266.27272456007006,12.719820600778528
124.15306546930016,232.85524392821827,12.315115008188918
127.13235608548588,238.2231608999882,12.813698439128373
126.88463149860702,237.09960278827563,12.753354591206028
125.23276296261355,229.39190097234115,12.427864655958382
123.72560688757127,237.7322645518497,12.35977760361281
124.9792305269549,231.52641259740207,12.365084936412467
128.71889359496134,248.97300267488131,13.706490549128143
127.60455741175456,238.20927443732745,12.649507453992742
129.70449921898913,251.72390319764736,12.624397856483935
127.09934530134119,246.90272266443336,13.817459468731977
127.2080621492884,239.85942833955215,12.544034044929338
121.61168739888053,222.3622283345862,12.317127422051225
124.15842684647855,224.5962415966597,13.806309809158387
127.37400318633642,244.2107020849708,12.583417017009193
127.58217562754163,239.77021001538887,12.58961136333511
126.51038114468811,251.34963885576985,12.412471352853812
123.65179618710462,230.8448709514335,12.341134184285139
124.48665707245466,226.11535385382564,12.48035623654299
127.81662157044107,245.1387902747181,12.61797686075167
125.38423711211239,240.44775956471463,13.73271398699831
127.02606265010391,233.6132831695035,12.561063118320428
128.72236263172266,239.658472216793,13.943133677458395
125.363135007719,234.90594973055514,12.455262835270625
128.73794072763056,248.1945172224211,12.8793828300583
126.8881331286258,240.58601714296975,12.533039305139148
126.2278393133279,242.85082369440835,12.609098258502735
126.80513097873131,249.0137633006548,14.045906926860027
126.6274353506152,239.60809143382951,12.528484096568523
123.89334666296118,231.49745661820043,12.387887652265878
126.26269834911945,241.44915787555192,12.592683889722123
127.50518915181338,247.03345243496702,12.491952455003606
124.71567144738273,228.9190934868958,12.387923132529313
129.14710830940692,249.22805743787052,12.616742726424512
125.64562114965473,225.42458603673188,12.57994876018673
122.36846431995602,229.7230545197353,13.598780602895658
126.29201290009956,242.94646171175253,12.468027105114341
125.51373513725785,231.68647853620823,13.646936609245378
127.55893607560076,253.6016198046485,12.560310076251252
130.43693190645914,254.0766677891782,14.130887295731013
126.20488084705592,240.74661201000086,12.425581915675417
128.63773680786431,240.89395244493045,13.73155720684521
126.26900617698348,226.62032575638483,13.89829289617574
128.46117766072751,249.30054614128872,13.95365056630023
127.3768623482951,242.27323187297677,12.572760884420894
128.76725241233163,249.77552728789533,13.725891842647014
127.14971651552098,251.36362082463833,12.550434258135343
124.67435671027503,231.87955383728954,12.375216289555103
127.96507290206169,241.86539986253874,12.486838184625276
126.39182583138668,243.8292033679331,12.516077641617063
126.91563230122019,244.1648424838692,12.410366178087088
125.61801795950583,241.24428648168052,13.526863344819736
125.5829427251941,244.71160307370042,12.555257397470715
124.85485671642515,226.35839047456022,12.568439969988617
127.99101604111365,243.54684025485693,12.623478208563716
125.05637871515695,240.77087374550916,13.503968029606922
129.7011129891859,248.35762130481922,13.86704994639825
130.8039348662856,255.54712148763096,13.838078724401504
122.9893434735051,220.6018652847468,12.465252251620415
126.89450074343651,232.5928270423956,12.56439129318045
125.01735870813818,226.0461519310588,12.534685951852431
124.5090343446665,225.8437706944123,12.487071426918083
127.7832773760007,244.68012769301367,12.604682990139619
127.19645697982796,239.05426793399246,12.964532658496566
126.981712054329,237.59576514029084,12.462823409668111
126.45820568088659,236.0845247481812,12.518992333822023
126.9144491054846,236.77411401423566,13.906964893306178
126.33099041433036,237.90142224122187,13.634479698447421
127.25010332075311,235.91161400526155,12.596722903891283
125.65498962837519,247.4167323677738,13.424447851647336
126.64323078314514,242.64964360582374,12.583460315418737
125.78570237363017,231.45200300504376,12.567193447872699
125.8573313509361,237.44250192582012,13.653812517752975
127.26270341266398,238.05096673900158,13.684465375125097
127.59609644954837,243.00094140142372,12.610159341599628
124.94117212595053,232.61151940662103,12.452274686543321
125.86062759017032,234.26560914729475,12.370187602670484
127.56480577626246,250.86653414356186,12.521735187298031
125.42717718755354,234.4477593034688,12.337578968875485
124.81398778182796,222.1632238282209,12.527633105333935
126.12525045597334,239.56123601539628,13.796493286806854
124.76370799487367,230.45136529462715,12.393734397089773
127.83232871273346,238.82417929036504,12.852900125219765
