MAE,RMSE,MAPE
113.22927326064,223.8544145783084,13.265426787172213
107.94967227344279,200.4695053262884,11.383858286482324
111.72062220686568,216.78004502456176,11.61190211156083
108.5288470141265,213.00089758099102,12.695329877435816
109.47578691611281,206.67690435378336,11.393731704903304
109.5185342152886,193.16691015810105,13.26549916290745
108.32826602756275,187.71014072190988,11.479217918710411
111.37584562581999,210.23025753398306,11.321538172571787
111.074992775565,202.14501967227648,11.805096505862348
109.30781332860366,194.43869419782342,11.641240325853373
