MAE,RMSE,MAPE
113.03392741777722,211.27607251212856,11.840214784569717
110.43405372569622,198.13005478152417,11.784070179154037
111.40258708192155,203.6748601201205,11.776856775720566
113.30614700106287,208.01512202865763,11.893229766441355
112.70377847735257,207.5600060356633,13.360392933946846
114.14229666260657,215.28478903395998,11.800495059105657
112.16210255087547,212.35740661814188,11.893413120923531
115.30142149007494,223.9343426130413,13.221005281699014
114.19621763317245,220.04798728460892,11.921196849670206
110.79994224223171,199.21996306223474,11.665777173420725
114.65670252543765,222.7858624875557,11.919888390268403
112.69613040543058,208.13158154767433,11.793401377240379
114.60161392444253,218.66307724683065,11.865220749149765
113.5393344238142,217.65461367341004,13.185087382117139
111.59104539487099,202.3110300856908,11.834912886720847
114.4385147842805,217.24543586156267,11.876460764282719
113.76088434168886,207.2614664674055,11.93253721808209
111.00057010280509,199.0452479255993,11.855072229901328
111.48210202988531,205.12135543811067,11.71641955861063
110.87313825351765,206.16293948136916,13.086524887486235
114.20563414142266,217.86249933224127,11.94874264138509
111.79125300074718,207.3586560703546,11.848720370909941
112.16055086598348,194.61373388877192,11.815385647671551
111.42092800076759,196.35132887913468,11.877433153209838
110.95749085670275,203.42818652796745,13.113251164790901
114.77073488440183,219.30160846421637,11.881630562889171
114.90101131587537,221.16716714254918,13.214010377315374
111.00802487966534,199.3519399621865,13.102458360346429
112.40551165607684,206.29590189911013,13.187614759954236
111.67907864364385,219.20536366517965,11.779127727541034
113.61643291663276,222.22725835071273,13.065443567734178
113.30641399357013,200.86223833454835,12.00402077581676
112.49463238771581,209.73864087720852,11.871260101455698
111.53762653234665,211.51080993787423,11.607756438158196
112.21296041248274,217.38252381855898,11.77425238431998
113.45497620498288,206.79801658840327,11.925919700474024
111.89580945274365,205.88394201078643,11.787128852968651
114.81279281583696,214.99767306270678,11.97363728237904
111.88288898027118,205.66666040022554,11.755563836324876
113.1018735680409,213.17236810375724,11.828917416880579
111.10670010972385,202.40128856232428,13.126982665494086
111.7721108845503,198.86841831390885,11.928711663397157
115.68198772382067,210.59695715421952,12.068693266125685
114.75241060463154,217.40552411880972,11.917841135628144
115.67746830243338,205.9761285884314,12.37278539048518
112.3606040406432,203.98094307583685,11.834984689010788
108.95532119411503,186.5156651169859,11.702522885499874
111.72197033628188,203.98398791848652,11.819149393139135
113.8793950495908,212.30396716322429,13.225386323626884
112.87115607950409,208.79106740574878,11.88326385721495
111.99750038215687,202.25055847861037,13.343447923816113
112.06660836723827,208.84807404366887,11.79616040644975
115.91590438382636,222.8398719903886,12.038229645531704
111.46076435370574,204.35190033431127,11.90825412816608
111.60378219965844,214.6395112832928,11.696306207482749
111.49699758902341,217.36712236014722,11.794160746320166
111.49604631530603,201.76408615055294,13.022485705491304
114.535288206786,221.2191844316231,11.859546443861447
112.91818811073955,209.07227782232349,11.83450148101841
112.41243695801778,204.94998047998405,11.951294796699626
113.02866184958776,193.046682611411,12.192847929396367
114.50768058598278,219.034024493543,11.934357008122337
114.88096337260998,225.314084930533,11.844862512307873
113.48437770770614,209.515906250293,12.10592321339455
114.07629360895112,219.1441345162372,11.945375643434897
112.9852911023307,214.57868647740082,11.733702339970021
112.9816741242468,216.97789055415032,11.88076611437209
111.90753224621517,207.51163878153983,11.683124966792228
112.41915523629768,212.8510178208507,11.73321093808158
112.38500840748833,207.42314107260975,11.779700865080386
111.85819391962303,203.7491008799103,11.88293072619089
114.39510367384581,216.03048048795418,11.823070180080695
111.76931241609455,201.83344373780608,11.714443133269729
115.5655721829673,232.8371128958937,11.888661911828063
111.21646376639924,205.19385453200374,11.7129319449314
112.67715482647124,202.14905303448631,13.255941729570452
110.37715606629094,198.68406945882265,11.600775808529148
111.98280943956735,211.67581567356166,11.745924246961202
113.9854037282399,203.0435311425199,12.096405164663201
113.18405596974735,217.19566721051956,13.29947503935241
113.63898204752638,207.4834468278549,11.903202358454092
111.85579998204192,212.4871247403526,13.16383566272653
108.91882386951082,189.11875461773735,13.058853392393784
113.697213526778,210.3853846068846,13.29171954851795
110.52338952511974,199.49037047514733,11.845786909964234
111.60606400979323,199.5429394693219,11.737633841316812
111.05872750195314,198.53762674912315,11.759021568614344
113.72555331555621,201.2965795449547,11.98255687607375
114.10554156407245,200.70553846457835,12.251982021249395
113.81186734599326,211.60166657336052,11.841015352050968
112.48654601702948,205.6910365499999,11.876919358101896
113.94308979734986,217.17521244644394,12.016705635060008
112.66230900617093,213.0902385842092,11.801642039024838
114.53770653547811,218.667502549655,13.318404062834786
110.81692866238073,202.51123325122236,11.775724528944592
114.60586448139335,219.9803379958199,12.08533918650589
