,timestamp,latitude,longitude,altitude,heading_angle,ground_speed,icao24,origin,destination,airliner,vertical_rate,aircraft_model,flight_number,flight_date,flight_time
67,1592098687,19.18,91.03,39000,116,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:38:07
113,1592098759,19.11,91.17,39000,116,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:39:19
126,1592098807,19.07,91.26,39000,116,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:40:07
63,1592098867,19.01,91.38,39000,116,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:41:07
98,1592098915,18.97,91.48,39000,116,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:41:55
2,1592099343,19.29,91.12,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:49:03
5,1592099403,19.24,91.23,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:50:03
33,1592099463,19.18,91.35,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:51:03
131,1592099511,19.14,91.45,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:51:51
87,1592099583,19.07,91.59,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:53:03
123,1592099643,19.01,91.71,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:54:03
114,1592099703,18.95,91.82,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:55:03
115,1592099751,18.91,91.92,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:55:51
36,1592099811,18.85,92.04,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:56:51
147,1592099871,18.8,92.15,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:57:51
62,1592099919,18.75,92.25,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:58:39
12,1592099979,18.69,92.36,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,08:59:39
27,1592100039,18.64,92.48,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,09:00:39
29,1592100099,18.58,92.6,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,09:01:39
30,1592100159,18.52,92.72,39000,117,450,3965A6,CDG,SGN,AFR258,0,B77W,AF258,2020-06-14,09:02:39
