MAE,RMSE,MAPE
127.11150196571376,248.09208985820118,12.593725571411657
121.92423438949406,236.36179383297338,12.352053535741705
122.1472851793785,224.31384504147593,12.55084174228365
124.60819402438302,243.69677074314703,12.460891289401827
125.54476346682537,244.62714941080858,12.589948232409157
126.0122747331066,235.41457508012905,15.646649068009873
121.05213151906351,222.7288592879264,12.525299574575898
124.54890777504123,243.1743344596866,12.491528104706799
125.82400674148947,243.49364613229596,12.678570915894275
125.92807093744304,243.0119203556536,12.768743473511357
127.30844087157166,240.75465871101378,12.760841691777609
125.8872723909024,253.56462397214267,12.528087288309168
126.27493835821072,256.48226575671464,12.577747507492484
124.85472076438604,241.74330138538568,12.730887664613741
126.83160883347566,253.45774259106878,15.28818509016667
124.91559398390959,236.46956495769098,12.548717735188259
126.70378153225496,258.14504192717453,15.042945746005776
125.0445200680255,233.53925672882565,15.167758478961217
126.48185494697273,258.02866982453304,12.575180032038741
122.64262697596487,232.08650014670576,12.344535762296548
126.68317751357387,245.42351031735805,12.88798959122081
122.35055577148094,229.55240920665764,12.536730730777904
125.86833015344322,247.7780366439978,12.483402984235106
122.84824905080598,231.94857816133953,12.519316411191667
125.73338025552935,236.45815364467416,12.682149548408367
124.91119410644797,238.84406934972242,12.388703836287977
123.31147149846647,239.49152468984937,12.402125971991799
124.9227160654508,237.94186732474557,12.62845480387545
124.20161505990225,233.77032144275964,14.961078356313214
125.09732855796736,237.53585189625528,12.602172767591549
124.85285921390536,238.56464837265364,12.518567743305509
123.87280543856994,236.01621191459196,12.424240385778035
125.27498933245197,250.9363275145787,12.450760662710147
125.36455594500151,235.47667104178626,12.577174698283281
124.43945639350518,242.91784330201034,12.407584641233164
125.81466915603727,241.5804012756982,12.894316630321963
123.66518271842945,228.68899043466197,12.670343127656864
125.1791083498391,242.72814131487618,15.106521821695559
125.00554702026847,237.1124957875939,12.613148777716582
126.59759285559984,244.66363449065832,15.243058052919586
122.03796854490943,226.28397219842577,12.554580409471267
123.97153439058246,235.25502913002381,12.501655689225059
121.54361276150495,223.58119761807967,12.252338539703805
126.43417342803875,253.9573994923886,15.330926236817383
123.91438314063502,240.81100420854148,12.4014510733769
125.95286222968566,249.19103076059082,12.707459620456524
124.48972015096929,235.009955202748,12.58228212462372
124.93414451032987,241.7610404507712,12.544999079467143
124.18131800850458,237.65115864201866,12.490748324115314
125.062776202561,248.62361953404925,12.600873688434474
123.07901516030499,237.70925101549315,14.928052078370746
121.91723921018777,224.79157680250296,14.988341128583677
123.39601772081912,238.90234998779206,14.838813313937521
123.82894217190514,236.5158268667359,14.892591633335869
124.8779782340444,247.69126539778964,12.557412542965697
126.97380260009791,261.05314524209695,12.57235246409619
123.34802589919263,235.0652051235231,12.569659928304889
125.57812951914877,234.78100404242497,12.984832511657812
124.87408391518933,234.7554742421437,12.578577809331765
122.87092616672,231.32438353905934,12.628846041717793
123.21959886312465,236.69845612985128,12.383928675149832
124.54046926393312,240.52950949156053,14.955312989337873
126.04117357559292,236.96028839666374,12.61879729621575
124.02015872975794,237.9701712965903,12.660389608173778
127.45273943831334,255.2124263311506,12.612164523059938
124.09069014115204,233.082038997669,12.741732111553125
122.20687608285918,228.35613907897348,12.357874160060135
123.58959054091973,242.29072210837967,15.003212552219303
122.7959186227632,223.1892205980651,12.538023002699973
124.26490071929886,232.48058454148148,12.56566093725959
119.36629293209845,223.3699506287269,12.350185880953331
125.25852009265553,248.81916943037612,12.694633144302339
126.59009046075728,247.80021013742208,15.089063967339039
127.23786638439736,252.29971482411742,12.516665035961436
121.26800264360404,228.19732377153503,12.362540720223048
124.56814031952335,237.9110689515965,12.742088504296003
123.88512417848334,244.85768120248827,12.57858576540865
120.98294936109603,220.2556055928105,15.158403210700849
125.55277197399622,250.00389596372398,15.173693895797982
125.08463456503448,241.23192797667934,15.263067814647096
124.15333582300214,234.05568494959556,12.407764767655502
124.25796318448329,242.53179918789564,12.455938471271935
126.88774714621678,241.28591945566143,12.808856135195809
124.47480831315657,247.00944507352608,12.481837126420329
125.19690246250256,242.4303288969048,12.705088178594378
124.32166733539009,239.26761769519388,12.538661433032816
129.07923259942172,258.82486277627066,15.26979249167256
123.89209918933084,240.45077953369167,12.530953305806461
123.84969728341453,236.79006894453806,14.97548687688617
124.74364852113094,238.33732195561157,12.728762241684768
124.26784148344879,239.8453153017279,12.462404674991701
122.0240949402221,227.64178588128652,12.322397570766947
123.5128655483264,241.9059182300296,12.387464208619447
123.30751771524515,241.9677481308264,12.535607199302268
124.16288299918989,236.8726006776748,12.725893104576027
125.6624835675774,242.41317954775985,12.723365896606307
123.09198825899948,229.90444173658312,12.749099738002515
