,timestamp,latitude,longitude,altitude,heading_angle,ground_speed,icao24,origin,destination,airliner,vertical_rate,aircraft_model,flight_number,flight_date,flight_time
64,1612617010,2.34,103.87,22525,359,407,8A07EC,SIN,SGN,MYU8826,1280,B733,2Y8826,2021-02-06,20:10:10
37,1612617071,2.46,103.88,23850,8,420,8A07EC,SIN,SGN,MYU8826,896,B733,2Y8826,2021-02-06,20:11:11
94,1612617131,2.58,103.9,25025,7,434,8A07EC,SIN,SGN,MYU8826,1280,B733,2Y8826,2021-02-06,20:12:11
63,1612617197,2.7,103.91,25925,8,435,8A07EC,SIN,SGN,MYU8826,1280,B733,2Y8826,2021-02-06,20:13:17
49,1612617237,2.79,103.93,27150,8,446,8A07EC,SIN,SGN,MYU8826,1344,B733,2Y8826,2021-02-06,20:13:57
50,1612617314,2.95,103.95,28550,8,454,8A07EC,SIN,SGN,MYU8826,1344,B733,2Y8826,2021-02-06,20:15:14
84,1612617364,3.05,103.97,29750,9,449,8A07EC,SIN,SGN,MYU8826,1600,B733,2Y8826,2021-02-06,20:16:04
1,1612617432,3.19,103.99,30000,9,444,8A07EC,SIN,SGN,MYU8826,64,B733,2Y8826,2021-02-06,20:17:12
59,1612617489,3.31,104.01,30000,8,443,8A07EC,SIN,SGN,MYU8826,0,B733,2Y8826,2021-02-06,20:18:09
57,1612617549,3.43,104.02,30000,8,442,8A07EC,SIN,SGN,MYU8826,0,B733,2Y8826,2021-02-06,20:19:09
16,1612617605,3.54,104.04,30000,9,440,8A07EC,SIN,SGN,MYU8826,64,B733,2Y8826,2021-02-06,20:20:05
39,1612617663,3.66,104.06,30025,8,441,8A07EC,SIN,SGN,MYU8826,0,B733,2Y8826,2021-02-06,20:21:03
77,1612617730,3.8,104.08,30025,8,441,8A07EC,SIN,SGN,MYU8826,0,B733,2Y8826,2021-02-06,20:22:10
92,1612617791,3.92,104.1,30000,8,440,8A07EC,SIN,SGN,MYU8826,0,B733,2Y8826,2021-02-06,20:23:11
23,1612617851,4.04,104.12,30000,8,439,8A07EC,SIN,SGN,MYU8826,0,B733,2Y8826,2021-02-06,20:24:11
44,1612617905,4.15,104.14,30000,8,439,8A07EC,SIN,SGN,MYU8826,0,B733,2Y8826,2021-02-06,20:25:05
91,1612617971,4.28,104.16,30000,9,439,8A07EC,SIN,SGN,MYU8826,0,B733,2Y8826,2021-02-06,20:26:11
