,timestamp,latitude,longitude,altitude,heading_angle,ground_speed,icao24,origin,destination,airliner,vertical_rate,aircraft_model,flight_number,flight_date,flight_time
97,1608024052,2.79,101.66,2200,308,228,75025D,KUL,SGN,MAS766,1152,A333,MH766,2020-12-15,16:20:52
35,1608024104,2.83,101.61,4275,308,270,75025D,KUL,SGN,MAS766,3008,A333,MH766,2020-12-15,16:21:44
66,1608024150,2.88,101.58,6550,356,276,75025D,KUL,SGN,MAS766,2432,A333,MH766,2020-12-15,16:22:30
53,1608024237,2.96,101.65,10475,46,292,75025D,KUL,SGN,MAS766,2240,A333,MH766,2020-12-15,16:23:57
7,1608024297,3.02,101.71,13125,46,302,75025D,KUL,SGN,MAS766,2624,A333,MH766,2020-12-15,16:24:57
14,1608024361,3.08,101.78,15550,46,317,75025D,KUL,SGN,MAS766,2048,A333,MH766,2020-12-15,16:26:01
4,1608024425,3.15,101.84,18000,46,321,75025D,KUL,SGN,MAS766,2240,A333,MH766,2020-12-15,16:27:05
12,1608024488,3.21,101.91,19925,46,336,75025D,KUL,SGN,MAS766,1728,A333,MH766,2020-12-15,16:28:08
98,1608024543,3.28,101.98,21600,45,345,75025D,KUL,SGN,MAS766,1792,A333,MH766,2020-12-15,16:29:03
16,1608024609,3.35,102.05,23700,41,347,75025D,KUL,SGN,MAS766,576,A333,MH766,2020-12-15,16:30:09
65,1608024662,3.43,102.1,24250,30,381,75025D,KUL,SGN,MAS766,640,A333,MH766,2020-12-15,16:31:02
93,1608024727,3.53,102.15,25250,27,407,75025D,KUL,SGN,MAS766,1088,A333,MH766,2020-12-15,16:32:07
91,1608024789,3.64,102.21,26300,27,423,75025D,KUL,SGN,MAS766,1344,A333,MH766,2020-12-15,16:33:09
88,1608024848,3.75,102.26,27425,27,433,75025D,KUL,SGN,MAS766,1280,A333,MH766,2020-12-15,16:34:08
54,1608024910,3.86,102.32,28400,27,444,75025D,KUL,SGN,MAS766,384,A333,MH766,2020-12-15,16:35:10
1,1608024967,3.97,102.37,28875,27,465,75025D,KUL,SGN,MAS766,832,A333,MH766,2020-12-15,16:36:07
32,1608025031,4.09,102.44,29550,27,480,75025D,KUL,SGN,MAS766,896,A333,MH766,2020-12-15,16:37:11
68,1608025092,4.21,102.5,30325,27,488,75025D,KUL,SGN,MAS766,960,A333,MH766,2020-12-15,16:38:12
17,1608025157,4.34,102.57,31325,27,494,75025D,KUL,SGN,MAS766,832,A333,MH766,2020-12-15,16:39:17
27,1608025217,4.47,102.63,32150,27,500,75025D,KUL,SGN,MAS766,1216,A333,MH766,2020-12-15,16:40:17
46,1608025274,4.59,102.69,33400,27,491,75025D,KUL,SGN,MAS766,1280,A333,MH766,2020-12-15,16:41:14
56,1608025333,4.7,102.75,34650,27,483,75025D,KUL,SGN,MAS766,1216,A333,MH766,2020-12-15,16:42:13
89,1608025396,4.83,102.81,35725,27,482,75025D,KUL,SGN,MAS766,832,A333,MH766,2020-12-15,16:43:16
38,1608025455,4.95,102.87,36450,26,484,75025D,KUL,SGN,MAS766,704,A333,MH766,2020-12-15,16:44:15
22,1608025522,5.07,102.94,37225,32,480,75025D,KUL,SGN,MAS766,0,A333,MH766,2020-12-15,16:45:22
61,1608025566,5.17,102.98,38675,26,465,75025D,KUL,SGN,MAS766,1088,A333,MH766,2020-12-15,16:46:06
34,1608025627,5.28,103.04,39600,26,459,75025D,KUL,SGN,MAS766,896,A333,MH766,2020-12-15,16:47:07
47,1608025690,5.38,103.1,39600,32,459,75025D,KUL,SGN,MAS766,0,A333,MH766,2020-12-15,16:48:10
62,1608025746,5.51,103.13,40725,19,454,75025D,KUL,SGN,MAS766,512,A333,MH766,2020-12-15,16:49:06
43,1608025803,5.63,103.18,41000,19,456,75025D,KUL,SGN,MAS766,0,A333,MH766,2020-12-15,16:50:03
71,1608025859,5.74,103.22,41000,19,456,75025D,KUL,SGN,MAS766,64,A333,MH766,2020-12-15,16:50:59
92,1608025920,5.86,103.26,41000,17,458,75025D,KUL,SGN,MAS766,0,A333,MH766,2020-12-15,16:52:00
51,1608025986,5.98,103.29,41000,17,458,75025D,KUL,SGN,MAS766,0,A333,MH766,2020-12-15,16:53:06
83,1608026043,6.11,103.33,41000,17,460,75025D,KUL,SGN,MAS766,0,A333,MH766,2020-12-15,16:54:03
69,1608026101,6.23,103.37,41000,17,461,75025D,KUL,SGN,MAS766,0,A333,MH766,2020-12-15,16:55:01
42,1608026174,6.36,103.41,41000,17,461,75025D,KUL,SGN,MAS766,0,A333,MH766,2020-12-15,16:56:14
33,1608026232,6.5,103.45,41000,17,460,75025D,KUL,SGN,MAS766,0,A333,MH766,2020-12-15,16:57:12
87,1608026283,6.61,103.48,41000,17,461,75025D,KUL,SGN,MAS766,0,A333,MH766,2020-12-15,16:58:03
15,1608026331,6.7,103.51,41000,17,462,75025D,KUL,SGN,MAS766,0,A333,MH766,2020-12-15,16:58:51
39,1608026406,6.86,103.56,41000,22,463,75025D,KUL,SGN,MAS766,0,A333,MH766,2020-12-15,17:00:06
79,1608026472,6.97,103.65,41000,46,456,75025D,KUL,SGN,MAS766,0,A333,MH766,2020-12-15,17:01:12
