,timestamp,latitude,longitude,altitude,heading_angle,ground_speed,icao24,origin,destination,airliner,vertical_rate,aircraft_model,flight_number,flight_date,flight_time
6,1611829026,21.21,105.81,0,180,0,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:17:06
9,1611829085,21.21,105.81,0,180,0,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:18:05
10,1611829148,21.22,105.81,0,75,2,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:19:08
13,1611829200,21.22,105.81,0,89,0,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:20:00
11,1611829261,21.22,105.81,0,89,0,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:21:01
14,1611829316,21.22,105.81,0,89,0,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:21:56
16,1611829376,21.22,105.81,0,89,0,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:22:56
15,1611829441,21.22,105.81,0,89,0,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:24:01
3,1611829508,21.22,105.81,0,104,9,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:25:08
5,1611829567,21.21,105.81,0,109,9,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:26:07
1,1611829624,21.22,105.82,0,180,0,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:27:04
8,1611829688,21.22,105.82,0,16,10,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:28:08
4,1611829753,21.22,105.82,0,286,17,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:29:13
2,1611829809,21.22,105.81,0,348,7,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:30:09
7,1611829872,21.22,105.81,0,106,1,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:31:12
17,1611829929,21.22,105.81,0,115,0,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:32:09
0,1611829973,21.22,105.81,0,296,0,88819B,HAN,SGN,VNA299,0,E35L,VNA299,2021-01-28,17:32:53
