,timestamp,latitude,longitude,altitude,heading_angle,ground_speed,icao24,origin,destination,airliner,vertical_rate,aircraft_model,flight_number,flight_date,flight_time
34,1594785907,14.51,121.03,0,241,37,7583D2,MNL,SGN,RPC6188,0,C56X,RPC6188,2020-07-15,11:05:07
58,1594785968,14.49,120.99,1400,241,218,7583D2,MNL,SGN,RPC6188,2176,C56X,RPC6188,2020-07-15,11:06:08
87,1594786034,14.46,120.92,4050,242,270,7583D2,MNL,SGN,RPC6188,2560,C56X,RPC6188,2020-07-15,11:07:14
45,1594786089,14.42,120.86,6325,218,284,7583D2,MNL,SGN,RPC6188,3392,C56X,RPC6188,2020-07-15,11:08:09
12,1594786157,14.33,120.84,9075,177,288,7583D2,MNL,SGN,RPC6188,3200,C56X,RPC6188,2020-07-15,11:09:17
47,1594786221,14.26,120.87,11200,129,294,7583D2,MNL,SGN,RPC6188,2368,C56X,RPC6188,2020-07-15,11:10:21
23,1594786285,14.2,120.95,13250,127,305,7583D2,MNL,SGN,RPC6188,2560,C56X,RPC6188,2020-07-15,11:11:25
52,1594786339,14.17,121.02,14875,111,310,7583D2,MNL,SGN,RPC6188,1792,C56X,RPC6188,2020-07-15,11:12:19
53,1594786400,14.14,121.1,16750,111,314,7583D2,MNL,SGN,RPC6188,1856,C56X,RPC6188,2020-07-15,11:13:20
21,1594786464,14.1,121.19,18350,111,323,7583D2,MNL,SGN,RPC6188,1600,C56X,RPC6188,2020-07-15,11:14:24
35,1594786522,14.06,121.27,19725,122,335,7583D2,MNL,SGN,RPC6188,1856,C56X,RPC6188,2020-07-15,11:15:22
93,1594786586,14.01,121.36,21350,116,338,7583D2,MNL,SGN,RPC6188,1152,C56X,RPC6188,2020-07-15,11:16:26
44,1594786640,13.97,121.44,22325,117,345,7583D2,MNL,SGN,RPC6188,1280,C56X,RPC6188,2020-07-15,11:17:20
68,1594786698,13.93,121.52,23350,112,351,7583D2,MNL,SGN,RPC6188,1152,C56X,RPC6188,2020-07-15,11:18:18
70,1594786761,13.89,121.62,24425,112,357,7583D2,MNL,SGN,RPC6188,1280,C56X,RPC6188,2020-07-15,11:19:21
4,1594786821,13.85,121.72,25325,111,362,7583D2,MNL,SGN,RPC6188,1152,C56X,RPC6188,2020-07-15,11:20:21
11,1594786883,13.8,121.81,26125,138,368,7583D2,MNL,SGN,RPC6188,640,C56X,RPC6188,2020-07-15,11:21:23
0,1594786942,13.72,121.88,26925,138,370,7583D2,MNL,SGN,RPC6188,1216,C56X,RPC6188,2020-07-15,11:22:22
95,1594787002,13.64,121.94,28100,138,361,7583D2,MNL,SGN,RPC6188,1088,C56X,RPC6188,2020-07-15,11:23:22
6,1594787068,13.56,122.02,29150,138,362,7583D2,MNL,SGN,RPC6188,1088,C56X,RPC6188,2020-07-15,11:24:28
63,1594787125,13.49,122.08,30150,138,361,7583D2,MNL,SGN,RPC6188,1152,C56X,RPC6188,2020-07-15,11:25:25
25,1594787181,13.42,122.15,31100,138,361,7583D2,MNL,SGN,RPC6188,1088,C56X,RPC6188,2020-07-15,11:26:21
82,1594787239,13.35,122.21,32250,138,357,7583D2,MNL,SGN,RPC6188,1472,C56X,RPC6188,2020-07-15,11:27:19
42,1594787296,13.27,122.28,33000,138,370,7583D2,MNL,SGN,RPC6188,0,C56X,RPC6188,2020-07-15,11:28:16
54,1594787363,13.18,122.36,33575,138,383,7583D2,MNL,SGN,RPC6188,1728,C56X,RPC6188,2020-07-15,11:29:23
86,1594787423,13.11,122.43,35125,138,367,7583D2,MNL,SGN,RPC6188,1600,C56X,RPC6188,2020-07-15,11:30:23
88,1594787488,13.02,122.5,36750,138,354,7583D2,MNL,SGN,RPC6188,1536,C56X,RPC6188,2020-07-15,11:31:28
60,1594787551,12.95,122.57,38200,138,345,7583D2,MNL,SGN,RPC6188,1280,C56X,RPC6188,2020-07-15,11:32:31
39,1594787613,12.87,122.64,39000,138,355,7583D2,MNL,SGN,RPC6188,64,C56X,RPC6188,2020-07-15,11:33:33
65,1594787672,12.8,122.71,39025,138,379,7583D2,MNL,SGN,RPC6188,128,C56X,RPC6188,2020-07-15,11:34:32
84,1594787733,12.71,122.78,39000,138,394,7583D2,MNL,SGN,RPC6188,0,C56X,RPC6188,2020-07-15,11:35:33
