,timestamp,latitude,longitude,altitude,heading_angle,ground_speed,icao24,origin,destination,airliner,vertical_rate,aircraft_model,flight_number,flight_date,flight_time
6,1617251259,11.07,107.21,10650,236,322,8881BA,DAD,SGN,VAG673,-576,A321,VU673,2021-04-01,11:27:39
8,1617251317,11.03,107.14,9550,236,300,8881BA,DAD,SGN,VAG673,-1600,A321,VU673,2021-04-01,11:28:37
11,1617251372,10.98,107.08,8000,236,298,8881BA,DAD,SGN,VAG673,-960,A321,VU673,2021-04-01,11:29:32
4,1617251438,10.94,107.01,6675,236,253,8881BA,DAD,SGN,VAG673,-1920,A321,VU673,2021-04-01,11:30:38
10,1617251493,10.9,106.95,5375,236,240,8881BA,DAD,SGN,VAG673,-1216,A321,VU673,2021-04-01,11:31:33
15,1617251557,10.87,106.89,3925,276,237,8881BA,DAD,SGN,VAG673,-960,A321,VU673,2021-04-01,11:32:37
3,1617251617,10.88,106.83,3200,276,208,8881BA,DAD,SGN,VAG673,-768,A321,VU673,2021-04-01,11:33:37
7,1617251681,10.87,106.77,2325,249,181,8881BA,DAD,SGN,VAG673,-896,A321,VU673,2021-04-01,11:34:41
1,1617251736,10.85,106.74,1600,248,139,8881BA,DAD,SGN,VAG673,-832,A321,VU673,2021-04-01,11:35:36
14,1617251791,10.84,106.7,950,249,137,8881BA,DAD,SGN,VAG673,-768,A321,VU673,2021-04-01,11:36:31
12,1617251857,10.82,106.66,200,248,140,8881BA,DAD,SGN,VAG673,-512,A321,VU673,2021-04-01,11:37:37
17,1617251904,10.82,106.64,0,233,27,8881BA,DAD,SGN,VAG673,0,A321,VU673,2021-04-01,11:38:24
16,1617251978,10.81,106.64,0,160,11,8881BA,DAD,SGN,VAG673,0,A321,VU673,2021-04-01,11:39:38
0,1617252006,10.81,106.65,0,98,11,8881BA,DAD,SGN,VAG673,0,A321,VU673,2021-04-01,11:40:06
13,1617252091,10.81,106.65,0,67,10,8881BA,DAD,SGN,VAG673,0,A321,VU673,2021-04-01,11:41:31
5,1617252149,10.81,106.65,0,73,9,8881BA,DAD,SGN,VAG673,0,A321,VU673,2021-04-01,11:42:29
2,1617252200,10.81,106.65,0,157,2,8881BA,DAD,SGN,VAG673,0,A321,VU673,2021-04-01,11:43:20
9,1617252240,10.81,106.65,0,271,0,8881BA,DAD,SGN,VAG673,0,A321,VU673,2021-04-01,11:44:00
