,timestamp,latitude,longitude,altitude,heading_angle,ground_speed,icao24,origin,destination,airliner,vertical_rate,aircraft_model,flight_number,flight_date,flight_time
38,1617221935,22.56,113.82,3725,168,187,A40455,SZX,SGN,UPS146,960,B763,5X146,2021-04-01,03:18:55
49,1617221997,22.5,113.82,5475,215,220,A40455,SZX,SGN,UPS146,2624,B763,5X146,2021-04-01,03:19:57
65,1617222049,22.48,113.76,7000,246,254,A40455,SZX,SGN,UPS146,2368,B763,5X146,2021-04-01,03:20:49
102,1617222108,22.43,113.7,9075,226,270,A40455,SZX,SGN,UPS146,2368,B763,5X146,2021-04-01,03:21:48
87,1617222172,22.37,113.64,10800,220,308,A40455,SZX,SGN,UPS146,1024,B763,5X146,2021-04-01,03:22:52
4,1617222224,22.3,113.61,11850,190,366,A40455,SZX,SGN,UPS146,1216,B763,5X146,2021-04-01,03:23:44
93,1617222281,22.2,113.59,12000,189,381,A40455,SZX,SGN,UPS146,0,B763,5X146,2021-04-01,03:24:41
50,1617222345,22.09,113.57,12000,189,381,A40455,SZX,SGN,UPS146,0,B763,5X146,2021-04-01,03:25:45
21,1617222412,21.97,113.56,13075,180,386,A40455,SZX,SGN,UPS146,3328,B763,5X146,2021-04-01,03:26:52
51,1617222468,21.87,113.56,15575,188,395,A40455,SZX,SGN,UPS146,2496,B763,5X146,2021-04-01,03:27:48
56,1617222529,21.75,113.54,18300,187,405,A40455,SZX,SGN,UPS146,2560,B763,5X146,2021-04-01,03:28:49
32,1617222591,21.64,113.52,20750,186,417,A40455,SZX,SGN,UPS146,2176,B763,5X146,2021-04-01,03:29:51
6,1617222650,21.52,113.51,22425,187,439,A40455,SZX,SGN,UPS146,2048,B763,5X146,2021-04-01,03:30:50
98,1617222719,21.38,113.49,24300,188,458,A40455,SZX,SGN,UPS146,1856,B763,5X146,2021-04-01,03:31:59
58,1617222781,21.25,113.46,26200,188,466,A40455,SZX,SGN,UPS146,1472,B763,5X146,2021-04-01,03:33:01
90,1617222842,21.11,113.44,27525,188,482,A40455,SZX,SGN,UPS146,1344,B763,5X146,2021-04-01,03:34:02
97,1617222894,21.0,113.43,28525,188,496,A40455,SZX,SGN,UPS146,1472,B763,5X146,2021-04-01,03:34:54
34,1617222966,20.86,113.4,28550,189,496,A40455,SZX,SGN,UPS146,1408,B763,5X146,2021-04-01,03:36:06
83,1617223020,20.71,113.38,32050,188,488,A40455,SZX,SGN,UPS146,-128,B763,5X146,2021-04-01,03:37:00
40,1617223078,20.58,113.36,32000,188,488,A40455,SZX,SGN,UPS146,64,B763,5X146,2021-04-01,03:37:58
79,1617223142,20.44,113.34,32025,188,486,A40455,SZX,SGN,UPS146,64,B763,5X146,2021-04-01,03:39:02
72,1617223208,20.29,113.32,32025,188,483,A40455,SZX,SGN,UPS146,0,B763,5X146,2021-04-01,03:40:08
101,1617223269,20.16,113.3,32025,188,482,A40455,SZX,SGN,UPS146,0,B763,5X146,2021-04-01,03:41:09
47,1617223324,20.04,113.28,32025,188,483,A40455,SZX,SGN,UPS146,0,B763,5X146,2021-04-01,03:42:04
68,1617223394,19.9,113.26,32025,188,483,A40455,SZX,SGN,UPS146,0,B763,5X146,2021-04-01,03:43:14
12,1617223458,19.77,113.24,32025,189,483,A40455,SZX,SGN,UPS146,0,B763,5X146,2021-04-01,03:44:18
81,1617223518,19.64,113.22,32025,188,485,A40455,SZX,SGN,UPS146,0,B763,5X146,2021-04-01,03:45:18
69,1617223578,19.52,113.2,32025,188,485,A40455,SZX,SGN,UPS146,0,B763,5X146,2021-04-01,03:46:18
77,1617223638,19.41,113.19,32025,188,485,A40455,SZX,SGN,UPS146,0,B763,5X146,2021-04-01,03:47:18
28,1617223698,19.3,113.17,32025,188,485,A40455,SZX,SGN,UPS146,0,B763,5X146,2021-04-01,03:48:18
104,1617223758,19.18,113.15,32025,188,485,A40455,SZX,SGN,UPS146,0,B763,5X146,2021-04-01,03:49:18
35,1617223818,19.04,113.13,32025,188,485,A40455,SZX,SGN,UPS146,0,B763,5X146,2021-04-01,03:50:18
78,1617223866,19.65,113.22,32000,189,488,A40455,SZX,SGN,UPS146,64,B763,5X146,2021-04-01,03:51:06
80,1617223926,19.54,113.2,32000,189,488,A40455,SZX,SGN,UPS146,64,B763,5X146,2021-04-01,03:52:06
91,1617223986,19.43,113.18,32000,189,488,A40455,SZX,SGN,UPS146,64,B763,5X146,2021-04-01,03:53:06
62,1617224046,19.31,113.16,32000,189,488,A40455,SZX,SGN,UPS146,64,B763,5X146,2021-04-01,03:54:06
