timestamp,latitude,longitude,altitude,heading_angle,ground_speed,heading_angle_sine,heading_angle_cosine,transit_time
1593055832.0,1.9412000000000003,1.4879999999999995,38000.0,202.0,501.0,0.8064184068658304,0.591345375451585,1405.0
1593055894.0,1.8112000000000013,1.4279999999999973,38000.0,202.0,498.0,0.8064184068658304,0.591345375451585,1343.0
1593055952.0,1.6812000000000005,1.367999999999995,37225.0,202.0,497.0,0.8064184068658304,0.591345375451585,1285.0
1593056007.0,1.571200000000001,1.3179999999999978,35550.0,202.0,506.0,0.8064184068658304,0.591345375451585,1230.0
1593056070.0,1.4312000000000005,1.2579999999999956,33925.0,202.0,507.0,0.8064184068658304,0.591345375451585,1167.0
1593056135.0,1.3011999999999997,1.2079999999999984,32150.0,202.0,506.0,0.8064184068658304,0.591345375451585,1102.0
1593056192.0,1.1712000000000007,1.1479999999999961,28350.0,202.0,498.0,0.8064184068658304,0.591345375451585,1045.0
1593056251.0,1.0412,1.097999999999999,25900.0,202.0,485.0,0.8064184068658304,0.591345375451585,986.0
1593056312.0,0.9212000000000007,1.0379999999999967,23675.0,208.0,467.0,0.6090679301910603,0.7931180595679168,925.0
1593056359.0,0.8312000000000008,0.9879999999999995,21925.0,210.0,453.0,0.46771851834275896,-0.8838774731823718,878.0
1593056426.0,0.7111999999999998,0.9179999999999922,19225.0,210.0,440.0,0.46771851834275896,-0.8838774731823718,811.0
1593056487.0,0.6112000000000002,0.8580000000000041,17100.0,210.0,424.0,0.46771851834275896,-0.8838774731823718,750.0
1593056550.0,0.5012000000000008,0.7879999999999967,14725.0,210.0,415.0,0.46771851834275896,-0.8838774731823718,687.0
1593056604.0,0.4212000000000007,0.7379999999999995,13350.0,210.0,389.0,0.46771851834275896,-0.8838774731823718,633.0
1593056668.0,0.32120000000000104,0.6779999999999973,11125.0,210.0,383.0,0.46771851834275896,-0.8838774731823718,569.0
1593056728.0,0.24120000000000097,0.6080000000000041,9700.0,239.0,360.0,0.2366906812750767,0.9715850561826999,509.0
1593056786.0,0.20120000000000005,0.5280000000000058,7775.0,246.0,357.0,0.8167599996228085,0.5769775585030581,451.0
1593056843.0,0.17120000000000068,0.4380000000000024,6200.0,249.0,344.0,-0.727163193443649,-0.68646463135462,394.0
1593056906.0,0.13119999999999976,0.347999999999999,5100.0,248.0,316.0,0.184752119221718,-0.982785151720906,331.0
1593056964.0,0.1012000000000004,0.2680000000000007,4000.0,248.0,299.0,0.184752119221718,-0.982785151720906,273.0
1593057024.0,0.07120000000000104,0.1880000000000024,3225.0,249.0,273.0,-0.727163193443649,-0.68646463135462,213.0
1593057087.0,0.05119999999999969,0.1280000000000001,2150.0,249.0,201.0,-0.727163193443649,-0.68646463135462,150.0
1593057141.0,0.031200000000000117,0.08799999999999386,1725.0,249.0,145.0,-0.727163193443649,-0.68646463135462,96.0
1593057202.0,0.02120000000000033,0.04800000000000182,950.0,248.0,144.0,0.184752119221718,-0.982785151720906,35.0
