timestamp,latitude,longitude,altitude,heading_angle,ground_speed,heading_angle_sine,heading_angle_cosine,transit_time
1593789195.0,1.9412000000000003,1.4779999999999944,36000.0,181.0,460.0,-0.936451400117644,0.3507973420904214,1620.0
1593789264.0,1.7912,1.4680000000000035,36000.0,181.0,459.0,-0.936451400117644,0.3507973420904214,1551.0
1593789320.0,1.6712000000000007,1.4680000000000035,36000.0,181.0,471.0,-0.936451400117644,0.3507973420904214,1495.0
1593789380.0,1.5412,1.4380000000000024,36000.0,208.0,477.0,0.6090679301910603,0.7931180595679168,1435.0
1593789437.0,1.4312000000000005,1.3780000000000001,35525.0,206.0,476.0,-0.97464190312541,0.22377033018717848,1378.0
1593789497.0,1.3112000000000013,1.3179999999999978,33400.0,207.0,471.0,-0.3383050275409778,0.9410365074429887,1318.0
1593789558.0,1.1912000000000003,1.2579999999999956,31200.0,207.0,464.0,-0.3383050275409778,0.9410365074429887,1257.0
1593789616.0,1.0912000000000006,1.1979999999999933,29050.0,207.0,458.0,-0.3383050275409778,0.9410365074429887,1199.0
1593789674.0,0.9812000000000012,1.1479999999999961,26925.0,207.0,450.0,-0.3383050275409778,0.9410365074429887,1141.0
1593789737.0,0.8612000000000002,1.0879999999999939,24525.0,207.0,440.0,-0.3383050275409778,0.9410365074429887,1078.0
1593789795.0,0.7612000000000005,1.0280000000000058,22325.0,207.0,431.0,-0.3383050275409778,0.9410365074429887,1020.0
1593789855.0,0.6512000000000011,0.9779999999999944,20075.0,207.0,416.0,-0.3383050275409778,0.9410365074429887,960.0
1593789918.0,0.5411999999999999,0.9179999999999922,17875.0,207.0,395.0,-0.3383050275409778,0.9410365074429887,897.0
1593789982.0,0.44120000000000026,0.867999999999995,15600.0,207.0,381.0,-0.3383050275409778,0.9410365074429887,833.0
1593790040.0,0.3512000000000004,0.8179999999999978,13650.0,207.0,364.0,-0.3383050275409778,0.9410365074429887,775.0
1593790106.0,0.2911999999999999,0.7379999999999995,11625.0,243.0,344.0,-0.8900093488562771,-0.4559422758951242,709.0
1593790163.0,0.25120000000000076,0.6580000000000013,10500.0,243.0,313.0,-0.8900093488562771,-0.4559422758951242,652.0
1593790224.0,0.21119999999999983,0.578000000000003,9225.0,243.0,292.0,-0.8900093488562771,-0.4559422758951242,591.0
1593790278.0,0.18120000000000047,0.5079999999999956,7900.0,245.0,284.0,-0.04421256322855966,0.9990221465276736,537.0
1593790339.0,0.1512000000000011,0.4380000000000024,6500.0,251.0,272.0,-0.3215938602925038,0.9468777054203809,476.0
1593790405.0,0.13119999999999976,0.3580000000000041,5150.0,251.0,253.0,-0.3215938602925038,0.9468777054203809,410.0
1593790470.0,0.1012000000000004,0.2879999999999967,4100.0,262.0,228.0,-0.9482917095220488,-0.31740011602352985,345.0
1593790530.0,0.08120000000000083,0.22799999999999443,3500.0,248.0,200.0,0.184752119221718,-0.982785151720906,285.0
1593790584.0,0.07120000000000104,0.1880000000000024,3025.0,249.0,178.0,-0.727163193443649,-0.68646463135462,231.0
1593790646.0,0.05119999999999969,0.13800000000000523,2525.0,249.0,166.0,-0.727163193443649,-0.68646463135462,169.0
1593790708.0,0.031200000000000117,0.09799999999999898,1750.0,249.0,131.0,-0.727163193443649,-0.68646463135462,107.0
1593790768.0,0.02120000000000033,0.06799999999999784,1050.0,249.0,128.0,-0.727163193443649,-0.68646463135462,47.0
