timestamp,latitude,longitude,altitude,heading_angle,ground_speed,heading_angle_sine,heading_angle_cosine,transit_time
1597237087.0,-1.9887999999999995,-1.421999999999997,41000.0,35.0,425.0,-0.428182669496151,-0.9036922050915067,1779.0
1597237148.0,-1.8987999999999996,-1.3619999999999948,41000.0,35.0,427.0,-0.428182669496151,-0.9036922050915067,1718.0
1597237208.0,-1.7988,-1.2920000000000016,41000.0,35.0,431.0,-0.428182669496151,-0.9036922050915067,1658.0
1597237263.0,-1.7088,-1.2219999999999942,41000.0,35.0,431.0,-0.428182669496151,-0.9036922050915067,1603.0
1597237323.0,-1.6087999999999987,-1.152000000000001,40550.0,35.0,434.0,-0.428182669496151,-0.9036922050915067,1543.0
1597237384.0,-1.508799999999999,-1.0820000000000078,39575.0,35.0,431.0,-0.428182669496151,-0.9036922050915067,1482.0
1597237445.0,-1.4087999999999994,-1.0120000000000005,38575.0,35.0,435.0,-0.428182669496151,-0.9036922050915067,1421.0
1597237501.0,-1.3187999999999995,-0.9519999999999982,36475.0,35.0,448.0,-0.428182669496151,-0.9036922050915067,1365.0
1597237561.0,-1.2088,-0.8719999999999999,33600.0,35.0,462.0,-0.428182669496151,-0.9036922050915067,1305.0
1597237620.0,-1.1087999999999987,-0.8020000000000067,31525.0,35.0,455.0,-0.428182669496151,-0.9036922050915067,1246.0
1597237683.0,-0.9987999999999992,-0.7219999999999942,29275.0,35.0,450.0,-0.428182669496151,-0.9036922050915067,1183.0
1597237743.0,-0.8987999999999996,-0.652000000000001,27175.0,35.0,444.0,-0.428182669496151,-0.9036922050915067,1123.0
1597237798.0,-0.8087999999999997,-0.5820000000000078,25250.0,35.0,440.0,-0.428182669496151,-0.9036922050915067,1068.0
1597237859.0,-0.6988000000000003,-0.5120000000000005,23125.0,35.0,434.0,-0.428182669496151,-0.9036922050915067,1007.0
1597237919.0,-0.6087999999999987,-0.4420000000000073,21075.0,35.0,418.0,-0.428182669496151,-0.9036922050915067,947.0
1597237979.0,-0.5187999999999988,-0.36199999999999477,19075.0,47.0,403.0,0.123573122745224,-0.9923354691509287,887.0
1597238043.0,-0.43879999999999875,-0.2819999999999965,17150.0,46.0,389.0,0.9017883476488092,-0.4321779448847783,823.0
1597238105.0,-0.3587999999999987,-0.20199999999999818,15100.0,46.0,379.0,0.9017883476488092,-0.4321779448847783,761.0
1597238165.0,-0.28880000000000017,-0.12199999999999989,12975.0,46.0,375.0,0.9017883476488092,-0.4321779448847783,701.0
1597238215.0,-0.24879999999999924,-0.05200000000000671,11875.0,87.0,356.0,-0.8218178366308225,0.569750334265312,651.0
1597238282.0,-0.2788000000000004,0.04800000000000182,11025.0,101.0,306.0,0.45202578717835057,0.8920048697881602,584.0
1597238343.0,-0.23879999999999946,0.10800000000000409,7725.0,24.0,305.0,-0.9055783620066238,0.424179007336997,523.0
1597238405.0,-0.15879999999999939,0.14799999999999613,5125.0,26.0,285.0,0.7625584504796027,0.6469193223286404,461.0
1597238467.0,-0.0887999999999991,0.1880000000000024,3450.0,25.0,283.0,-0.13235175009777303,0.9912028118634736,399.0
1597238526.0,-0.018799999999998818,0.21800000000000352,2800.0,25.0,260.0,-0.13235175009777303,0.9912028118634736,340.0
1597238584.0,0.0411999999999999,0.22799999999999443,2350.0,325.0,229.0,-0.9880362734541701,-0.15422166624309427,282.0
1597238646.0,0.06120000000000125,0.17799999999999727,2100.0,277.0,178.0,0.5140043136735694,0.8577875993070563,220.0
1597238704.0,0.05119999999999969,0.13800000000000523,2125.0,248.0,155.0,0.184752119221718,-0.982785151720906,162.0
1597238762.0,0.031200000000000117,0.09799999999999898,1675.0,249.0,143.0,-0.727163193443649,-0.68646463135462,104.0
1597238826.0,0.02120000000000033,0.057999999999992724,950.0,248.0,129.0,0.184752119221718,-0.982785151720906,40.0
