timestamp,latitude,longitude,altitude,heading_angle,ground_speed,heading_angle_sine,heading_angle_cosine,transit_time
1618389870.0,-1.9488000000000003,-1.391999999999996,38025.0,35.0,451.0,-0.428182669496151,-0.9036922050915067,2380.0
1618389930.0,-1.8487999999999989,-1.3220000000000027,38025.0,35.0,451.0,-0.428182669496151,-0.9036922050915067,2320.0
1618389990.0,-1.7487999999999992,-1.2519999999999953,38000.0,34.0,450.0,0.5290826861200238,-0.8485702747846052,2260.0
1618390053.0,-1.6387999999999998,-1.171999999999997,37975.0,34.0,450.0,0.5290826861200238,-0.8485702747846052,2197.0
1618390118.0,-1.5288000000000004,-1.0919999999999987,38000.0,35.0,452.0,-0.428182669496151,-0.9036922050915067,2132.0
1618390178.0,-1.4187999999999992,-1.0220000000000056,38025.0,35.0,454.0,-0.428182669496151,-0.9036922050915067,2072.0
1618390233.0,-1.3287999999999993,-0.9519999999999982,38025.0,35.0,455.0,-0.428182669496151,-0.9036922050915067,2017.0
1618390295.0,-1.2187999999999999,-0.882000000000005,38025.0,35.0,453.0,-0.428182669496151,-0.9036922050915067,1955.0
1618390350.0,-1.1288,-0.8119999999999976,37250.0,35.0,452.0,-0.428182669496151,-0.9036922050915067,1900.0
1618390406.0,-1.0288000000000004,-0.7420000000000044,36350.0,34.0,453.0,0.5290826861200238,-0.8485702747846052,1844.0
1618390469.0,-0.9187999999999992,-0.671999999999997,35400.0,35.0,446.0,-0.428182669496151,-0.9036922050915067,1781.0
1618390527.0,-0.8187999999999995,-0.5919999999999987,33025.0,35.0,453.0,-0.428182669496151,-0.9036922050915067,1723.0
1618390590.0,-0.7187999999999999,-0.5220000000000056,29550.0,35.0,450.0,-0.428182669496151,-0.9036922050915067,1660.0
1618390645.0,-0.6188000000000002,-0.4519999999999982,26300.0,35.0,447.0,-0.428182669496151,-0.9036922050915067,1605.0
1618390706.0,-0.5288000000000004,-0.3719999999999999,23075.0,46.0,429.0,0.9017883476488092,-0.4321779448847783,1544.0
1618390768.0,-0.43879999999999875,-0.2819999999999965,20025.0,46.0,408.0,0.9017883476488092,-0.4321779448847783,1482.0
1618390834.0,-0.3587999999999987,-0.20199999999999818,17175.0,46.0,379.0,0.9017883476488092,-0.4321779448847783,1416.0
1618390899.0,-0.2788000000000004,-0.11199999999999477,13950.0,46.0,367.0,0.9017883476488092,-0.4321779448847783,1351.0
1618390959.0,-0.24879999999999924,-0.031999999999996476,12250.0,110.0,333.0,-0.044242678085070965,-0.999020813314648,1291.0
1618391015.0,-0.2788000000000004,0.04800000000000182,11750.0,111.0,281.0,-0.8645514486106083,-0.5025443191453852,1235.0
1618391077.0,-0.30879999999999974,0.117999999999995,11150.0,113.0,253.0,-0.09718190589320902,0.9952666362171313,1173.0
1618391143.0,-0.3487999999999989,0.1880000000000024,10075.0,116.0,249.0,0.23666139336428604,-0.9715921906288022,1107.0
1618391202.0,-0.3788,0.24800000000000466,9100.0,117.0,245.0,-0.689697940935389,-0.7240971967004738,1048.0
1618391262.0,-0.36880000000000024,0.3079999999999927,8300.0,53.0,233.0,0.39592515018183416,-0.9182827862121189,988.0
1618391318.0,-0.3287999999999993,0.3580000000000041,7650.0,53.0,231.0,0.39592515018183416,-0.9182827862121189,932.0
1618391375.0,-0.28880000000000017,0.40800000000000125,7175.0,52.0,234.0,0.9866275920404853,-0.16299078079570548,875.0
1618391445.0,-0.24879999999999924,0.4680000000000035,7175.0,53.0,233.0,0.39592515018183416,-0.9182827862121189,805.0
1618391499.0,-0.2088000000000001,0.5079999999999956,7175.0,42.0,230.0,-0.9165215479156338,-0.39998531498835127,751.0
1618391558.0,-0.15879999999999939,0.5579999999999927,7175.0,30.0,226.0,-0.9880316240928618,0.15425144988758405,692.0
1618391615.0,-0.10879999999999868,0.5579999999999927,6875.0,314.0,231.0,-0.15859290602857282,0.987344058653017,635.0
1618391679.0,-0.07879999999999932,0.49800000000000466,6425.0,298.0,231.0,0.43613762914604876,-0.8998799744648526,571.0
1618391739.0,-0.048799999999999955,0.4380000000000024,5900.0,297.0,229.0,0.992869055025318,-0.11921006489861569,511.0
1618391805.0,-0.00879999999999903,0.3780000000000001,5375.0,298.0,229.0,0.43613762914604876,-0.8998799744648526,445.0
1618391867.0,0.02120000000000033,0.31799999999999784,4850.0,297.0,226.0,0.992869055025318,-0.11921006489861569,383.0
1618391922.0,0.0411999999999999,0.2680000000000007,3925.0,297.0,222.0,0.992869055025318,-0.11921006489861569,328.0
1618391982.0,0.06120000000000125,0.2079999999999984,3100.0,279.0,208.0,0.5660827877060441,-0.8243483956816764,268.0
1618392045.0,0.06120000000000125,0.14799999999999613,2350.0,249.0,189.0,-0.727163193443649,-0.68646463135462,205.0
1618392106.0,0.0411999999999999,0.10800000000000409,2075.0,249.0,137.0,-0.727163193443649,-0.68646463135462,144.0
1618392170.0,0.031200000000000117,0.06799999999999784,1375.0,249.0,132.0,-0.727163193443649,-0.68646463135462,80.0
1618392225.0,0.011200000000000543,0.0379999999999967,775.0,249.0,128.0,-0.727163193443649,-0.68646463135462,25.0
