timestamp,latitude,longitude,altitude,heading_angle,ground_speed,heading_angle_sine,heading_angle_cosine,transit_time
1590001052.0,0.9212000000000007,1.9779999999999944,34150.0,239.0,527.0,0.2366906812750767,0.9715850561826999,1361.0
1590001106.0,0.8512000000000004,1.867999999999995,32050.0,239.0,523.0,0.2366906812750767,0.9715850561826999,1307.0
1590001164.0,0.7812000000000001,1.7379999999999995,29850.0,239.0,510.0,0.2366906812750767,0.9715850561826999,1249.0
1590001233.0,0.7012,1.597999999999999,27400.0,239.0,497.0,0.2366906812750767,0.9715850561826999,1180.0
1590001288.0,0.6311999999999998,1.4879999999999995,25450.0,239.0,459.0,0.2366906812750767,0.9715850561826999,1125.0
1590001348.0,0.571200000000001,1.3780000000000001,23425.0,239.0,449.0,0.2366906812750767,0.9715850561826999,1065.0
1590001406.0,0.5112000000000005,1.2780000000000058,21425.0,239.0,424.0,0.2366906812750767,0.9715850561826999,1007.0
1590001465.0,0.45120000000000005,1.1779999999999973,19400.0,239.0,414.0,0.2366906812750767,0.9715850561826999,948.0
1590001522.0,0.4012000000000011,1.0879999999999939,17650.0,239.0,403.0,0.2366906812750767,0.9715850561826999,891.0
1590001578.0,0.3412000000000006,0.9879999999999995,15675.0,239.0,394.0,0.2366906812750767,0.9715850561826999,835.0
1590001635.0,0.2911999999999999,0.9080000000000013,13725.0,239.0,385.0,0.2366906812750767,0.9715850561826999,778.0
1590001692.0,0.25120000000000076,0.8179999999999978,12450.0,250.0,357.0,-0.9705280195418053,0.24098830528525864,721.0
1590001748.0,0.22119999999999962,0.7279999999999944,11175.0,250.0,333.0,-0.9705280195418053,0.24098830528525864,665.0
1590001800.0,0.19120000000000026,0.6580000000000013,9975.0,250.0,293.0,-0.9705280195418053,0.24098830528525864,613.0
1590001860.0,0.17120000000000068,0.578000000000003,8675.0,250.0,287.0,-0.9705280195418053,0.24098830528525864,553.0
1590001924.0,0.14120000000000132,0.49800000000000466,7225.0,250.0,282.0,-0.9705280195418053,0.24098830528525864,489.0
1590001986.0,0.11120000000000019,0.42799999999999727,5925.0,250.0,264.0,-0.9705280195418053,0.24098830528525864,427.0
1590002046.0,0.09120000000000061,0.347999999999999,4625.0,250.0,260.0,-0.9705280195418053,0.24098830528525864,367.0
1590002103.0,0.06120000000000125,0.2879999999999967,3550.0,250.0,233.0,-0.9705280195418053,0.24098830528525864,310.0
1590002164.0,0.05119999999999969,0.22799999999999443,2700.0,279.0,224.0,0.5660827877060441,-0.8243483956816764,249.0
1590002223.0,0.06120000000000125,0.16799999999999216,2150.0,265.0,198.0,0.8940101700837942,0.44804666697426215,190.0
1590002278.0,0.05119999999999969,0.117999999999995,2150.0,248.0,178.0,0.184752119221718,-0.982785151720906,135.0
1590002333.0,0.031200000000000117,0.07800000000000296,1550.0,249.0,150.0,-0.727163193443649,-0.68646463135462,80.0
1590002392.0,0.02120000000000033,0.0379999999999967,775.0,249.0,154.0,-0.727163193443649,-0.68646463135462,21.0
