timestamp,latitude,longitude,altitude,heading_angle,ground_speed,heading_angle_sine,heading_angle_cosine,transit_time
1613716319.0,1.991200000000001,1.4779999999999944,34000.0,181.0,449.0,-0.936451400117644,0.3507973420904214,1460.0
1613716390.0,1.8412000000000006,1.4680000000000035,34000.0,181.0,447.0,-0.936451400117644,0.3507973420904214,1389.0
1613716453.0,1.7111999999999998,1.4680000000000035,33975.0,186.0,448.0,-0.6020239375552833,-0.7984780389030323,1326.0
1613716515.0,1.5912000000000006,1.4179999999999922,34000.0,205.0,448.0,-0.7148975077677643,-0.6992292566729736,1264.0
1613716578.0,1.4711999999999996,1.358000000000004,33925.0,208.0,448.0,0.6090679301910603,0.7931180595679168,1201.0
1613716642.0,1.3612000000000002,1.2980000000000018,32925.0,210.0,449.0,0.46771851834275896,-0.8838774731823718,1137.0
1613716706.0,1.241200000000001,1.2279999999999944,31900.0,210.0,457.0,0.46771851834275896,-0.8838774731823718,1073.0
1613716770.0,1.1311999999999998,1.1580000000000013,30850.0,210.0,461.0,0.46771851834275896,-0.8838774731823718,1009.0
1613716827.0,1.0212000000000003,1.0879999999999939,29650.0,210.0,469.0,0.46771851834275896,-0.8838774731823718,952.0
1613716898.0,0.8811999999999998,1.0180000000000007,25775.0,210.0,472.0,0.46771851834275896,-0.8838774731823718,881.0
1613716959.0,0.7812000000000001,0.9380000000000024,22250.0,222.0,462.0,0.8689508382163493,-0.49489841458940237,820.0
1613717023.0,0.6812000000000005,0.8379999999999939,18650.0,222.0,440.0,0.8689508382163493,-0.49489841458940237,756.0
1613717082.0,0.5912000000000006,0.7579999999999956,15400.0,222.0,429.0,0.8689508382163493,-0.49489841458940237,697.0
1613717139.0,0.5112000000000005,0.6779999999999973,12750.0,228.0,418.0,0.9726230624856244,-0.23238842122852268,640.0
1613717197.0,0.44120000000000026,0.597999999999999,10225.0,228.0,400.0,0.9726230624856244,-0.23238842122852268,582.0
1613717258.0,0.3712,0.5079999999999956,7675.0,228.0,381.0,0.9726230624856244,-0.23238842122852268,521.0
1613717323.0,0.2911999999999999,0.42799999999999727,5075.0,228.0,336.0,0.9726230624856244,-0.23238842122852268,456.0
1613717386.0,0.24120000000000097,0.367999999999995,5050.0,228.0,266.0,0.9726230624856244,-0.23238842122852268,393.0
1613717450.0,0.19120000000000026,0.3079999999999927,4500.0,227.0,244.0,0.7210585970706318,0.6928740863898232,329.0
1613717510.0,0.14120000000000132,0.25799999999999557,3275.0,228.0,246.0,0.9726230624856244,-0.23238842122852268,269.0
1613717574.0,0.09120000000000061,0.1979999999999933,2450.0,228.0,235.0,0.9726230624856244,-0.23238842122852268,205.0
1613717626.0,0.06120000000000125,0.15800000000000125,2050.0,245.0,231.0,-0.04421256322855966,0.9990221465276736,153.0
1613717685.0,0.0411999999999999,0.09799999999999898,1800.0,250.0,193.0,-0.9705280195418053,0.24098830528525864,94.0
1613717741.0,0.02120000000000033,0.057999999999992724,1025.0,249.0,161.0,-0.727163193443649,-0.68646463135462,38.0
