timestamp,latitude,longitude,altitude,heading_angle,ground_speed,heading_angle_sine,heading_angle_cosine,transit_time
1606838925.0,0.9512,-1.882000000000005,39000.0,118.0,486.0,-0.9819521690440836,0.1891294205289584,1752.0
1606838980.0,0.8912000000000013,-1.7720000000000056,39000.0,118.0,484.0,-0.9819521690440836,0.1891294205289584,1697.0
1606839039.0,0.8312000000000008,-1.652000000000001,39000.0,118.0,484.0,-0.9819521690440836,0.1891294205289584,1638.0
1606839099.0,0.7712000000000003,-1.5319999999999965,38525.0,118.0,484.0,-0.9819521690440836,0.1891294205289584,1578.0
1606839162.0,0.7012,-1.402000000000001,37450.0,118.0,487.0,-0.9819521690440836,0.1891294205289584,1515.0
1606839222.0,0.6311999999999998,-1.2819999999999965,34300.0,118.0,497.0,-0.9819521690440836,0.1891294205289584,1455.0
1606839286.0,0.571200000000001,-1.152000000000001,31900.0,118.0,482.0,-0.9819521690440836,0.1891294205289584,1391.0
1606839347.0,0.5012000000000008,-1.0319999999999965,29675.0,118.0,467.0,-0.9819521690440836,0.1891294205289584,1330.0
1606839404.0,0.44120000000000026,-0.921999999999997,27500.0,118.0,455.0,-0.9819521690440836,0.1891294205289584,1273.0
1606839467.0,0.3712,-0.8119999999999976,25600.0,129.0,438.0,-0.19347339203846847,-0.9811055226493881,1210.0
1606839531.0,0.2911999999999999,-0.7120000000000033,23550.0,128.0,423.0,0.7210377105017316,-0.6928958219201651,1146.0
1606839595.0,0.21119999999999983,-0.6219999999999999,22200.0,129.0,394.0,-0.19347339203846847,-0.9811055226493881,1082.0
1606839644.0,0.1512000000000011,-0.5520000000000067,20550.0,129.0,390.0,-0.19347339203846847,-0.9811055226493881,1033.0
1606839706.0,0.08120000000000083,-0.4620000000000033,18850.0,129.0,375.0,-0.19347339203846847,-0.9811055226493881,971.0
1606839767.0,0.02120000000000033,-0.382000000000005,17100.0,129.0,367.0,-0.19347339203846847,-0.9811055226493881,910.0
1606839831.0,-0.048799999999999955,-0.3020000000000067,15325.0,129.0,355.0,-0.19347339203846847,-0.9811055226493881,846.0
1606839889.0,-0.10879999999999868,-0.2219999999999942,13325.0,129.0,356.0,-0.19347339203846847,-0.9811055226493881,788.0
1606839950.0,-0.16879999999999917,-0.1419999999999959,11925.0,129.0,336.0,-0.19347339203846847,-0.9811055226493881,727.0
1606840011.0,-0.22879999999999967,-0.07200000000000273,10525.0,100.0,313.0,-0.5063656411097588,0.8623188722876839,666.0
1606840079.0,-0.1988000000000003,0.018000000000000682,9900.0,68.0,273.0,-0.8979276806892913,0.4401430224960407,598.0
1606840135.0,-0.17879999999999896,0.08799999999999386,8825.0,67.0,269.0,-0.8555199789753223,-0.5177697997895051,542.0
1606840199.0,-0.1387999999999998,0.15800000000000125,8275.0,67.0,269.0,-0.8555199789753223,-0.5177697997895051,478.0
1606840258.0,-0.11880000000000024,0.22799999999999443,7350.0,56.0,254.0,-0.5215510020869119,0.853220107722584,419.0
1606840310.0,-0.05879999999999974,0.24800000000000466,5150.0,359.0,267.0,0.7568221986283603,0.6536208072447929,367.0
1606840363.0,0.001200000000000756,0.24800000000000466,4225.0,3.0,218.0,0.1411200080598672,-0.9899924966004454,314.0
1606840435.0,0.05119999999999969,0.21800000000000352,3125.0,274.0,212.0,-0.6299114066849614,-0.7766669941024745,242.0
1606840499.0,0.06120000000000125,0.15800000000000125,2675.0,256.0,179.0,-0.9992080341070627,-0.03979075993115771,178.0
1606840550.0,0.0411999999999999,0.117999999999995,2225.0,248.0,171.0,0.184752119221718,-0.982785151720906,127.0
1606840619.0,0.031200000000000117,0.07800000000000296,1250.0,249.0,151.0,-0.727163193443649,-0.68646463135462,58.0
1606840675.0,0.011200000000000543,0.0379999999999967,525.0,248.0,151.0,0.184752119221718,-0.982785151720906,2.0
