timestamp,latitude,longitude,altitude,heading_angle,ground_speed,icao24,origin,destination,airliner,vertical_rate,aircraft_model,flight_number,flight_date,flight_time,transit_time
1603595643,6.9712,-0.35200000000000387,21900,177,360,88814D,VII,SGN,PIC6431,0,A320,BL6430,2020-10-25,10:14:03,4061
1603595703,6.891200000000001,-0.26200000000000045,23525,160,360,88814D,VII,SGN,PIC6431,0,A320,BL6430,2020-10-25,10:15:03,4001
1603595751,6.821200000000001,-0.25199999999999534,23525,177,360,88814D,VII,SGN,PIC6431,0,A320,BL6430,2020-10-25,10:15:51,3953
1603595815,6.7212,-0.132000000000005,26550,178,380,88814D,VII,SGN,PIC6431,0,A320,BL6430,2020-10-25,10:16:55,3889
1603595875,6.621200000000002,-0.05200000000000671,27525,179,390,88814D,VII,SGN,PIC6431,0,A320,BL6430,2020-10-25,10:17:55,3829
1603595943,6.4312000000000005,0.04800000000000182,32600,181,435,88814D,VII,SGN,PIC6431,0,A320,BL6430,2020-10-25,10:19:03,3761
1603595997,6.3111999999999995,0.06799999999999784,33875,175,445,88814D,VII,SGN,PIC6431,640,A320,BL6430,2020-10-25,10:19:57,3707
1603596057,6.191200000000002,0.07800000000000296,34000,175,465,88814D,VII,SGN,PIC6431,0,A320,BL6430,2020-10-25,10:20:57,3647
1603596126,6.0412,0.08799999999999386,34000,175,464,88814D,VII,SGN,PIC6431,0,A320,BL6430,2020-10-25,10:22:06,3578
1603596184,5.911200000000001,0.09799999999999898,34025,175,465,88814D,VII,SGN,PIC6431,64,A320,BL6430,2020-10-25,10:23:04,3520
1603596238,5.8012000000000015,0.10800000000000409,34025,176,466,88814D,VII,SGN,PIC6431,64,A320,BL6430,2020-10-25,10:23:58,3466
1603596300,5.661200000000001,0.117999999999995,34050,176,462,88814D,VII,SGN,PIC6431,-64,A320,BL6430,2020-10-25,10:25:00,3404
1603596361,5.531200000000002,0.1280000000000001,33975,176,461,88814D,VII,SGN,PIC6431,0,A320,BL6430,2020-10-25,10:26:01,3343
1603596426,5.391200000000001,0.13800000000000523,34000,176,461,88814D,VII,SGN,PIC6431,0,A320,BL6430,2020-10-25,10:27:06,3278
1603596481,5.281200000000002,0.15800000000000125,34000,157,457,88814D,VII,SGN,PIC6431,0,A320,BL6430,2020-10-25,10:28:01,3223
1603596537,5.1812000000000005,0.21800000000000352,33975,145,455,88814D,VII,SGN,PIC6431,-64,A320,BL6430,2020-10-25,10:28:57,3167
1603596597,5.071200000000001,0.2980000000000018,33975,145,458,88814D,VII,SGN,PIC6431,64,A320,BL6430,2020-10-25,10:29:57,3107
