timestamp,latitude,longitude,altitude,heading_angle,ground_speed,icao24,origin,destination,airliner,vertical_rate,aircraft_model,flight_number,flight_date,flight_time,transit_time
1611452032,17.6812,17.447999999999993,36000,206,387,71BD85,ICN,SGN,KAL681,0,A333,KE681,2021-01-24,08:33:52,12921
1611452108,17.5712,17.397999999999996,36000,206,387,71BD85,ICN,SGN,KAL681,0,A333,KE681,2021-01-24,08:35:08,12845
1611452165,17.4712,17.337999999999994,35975,202,392,71BD85,ICN,SGN,KAL681,0,A333,KE681,2021-01-24,08:36:05,12788
1611452224,17.3812,17.287999999999997,35975,203,393,71BD85,ICN,SGN,KAL681,0,A333,KE681,2021-01-24,08:37:04,12729
1611452284,17.2912,17.248000000000005,35975,203,393,71BD85,ICN,SGN,KAL681,0,A333,KE681,2021-01-24,08:38:04,12669
1611452344,17.2112,17.208,35975,203,393,71BD85,ICN,SGN,KAL681,0,A333,KE681,2021-01-24,08:39:04,12609
1611452403,17.0612,17.138000000000005,36000,202,398,71BD85,ICN,SGN,KAL681,0,A333,KE681,2021-01-24,08:40:03,12550
1611452456,16.9812,17.108000000000004,36000,202,398,71BD85,ICN,SGN,KAL681,0,A333,KE681,2021-01-24,08:40:56,12497
1611452516,16.9012,17.067999999999998,36000,202,398,71BD85,ICN,SGN,KAL681,0,A333,KE681,2021-01-24,08:41:56,12437
1611452581,16.7612,16.988,36000,214,387,71BD85,ICN,SGN,KAL681,-64,A333,KE681,2021-01-24,08:43:01,12372
1611452638,16.6812,16.917999999999992,36000,215,386,71BD85,ICN,SGN,KAL681,0,A333,KE681,2021-01-24,08:43:58,12315
1611452700,16.5912,16.848,35975,215,386,71BD85,ICN,SGN,KAL681,64,A333,KE681,2021-01-24,08:45:00,12253
1611452757,16.5112,16.778000000000006,36000,215,384,71BD85,ICN,SGN,KAL681,0,A333,KE681,2021-01-24,08:45:57,12196
1611452816,16.4212,16.708,35975,215,387,71BD85,ICN,SGN,KAL681,-64,A333,KE681,2021-01-24,08:46:56,12137
1611452860,16.3612,16.658,36000,216,387,71BD85,ICN,SGN,KAL681,-128,A333,KE681,2021-01-24,08:47:40,12093
1611452931,16.2612,16.578000000000003,36000,215,389,71BD85,ICN,SGN,KAL681,0,A333,KE681,2021-01-24,08:48:51,12022
1611452998,16.1512,16.498000000000005,35975,215,389,71BD85,ICN,SGN,KAL681,-192,A333,KE681,2021-01-24,08:49:58,11955
1611453058,16.0712,16.427999999999997,36000,215,391,71BD85,ICN,SGN,KAL681,448,A333,KE681,2021-01-24,08:50:58,11895
